"STD_YYYY"|"RN_INST"|"INST_CLSFC_CD"|"SGG_INST"|"DISP_SUBJ_TYPE"|"CNT_DR_TOT"|"CNT_NRS_TOT"|"CNT_BED_INP"|"CNT_BED_OP"|"CNT_BED_ER"
2008|712997|0|48170||331|328|825|10|48
2008|498439|0|26230||402|563|752|15|45
2008|259872|0|42130||363|419|835|15|30
2008|103608|0|11170||153|186|363|6|30
2008|781998|0|11470||413|331|710|14|30
2008|450492|0|42110||172|317|458|9|20
2008|176383|0|11140||166|281|350|9|15
2008|717960|4|11110||192|23|39|5|0
2008|891503|0|27110||394|469|807|16|30
2008|174745|0|45113||448|428|845|0|42
2008|630711|0|11110||322|305|569|9|21
2008|305370|0|11200||512|480|811|15|28
2008|680710|4|11410||201|1|9|0|0
2008|602478|0|28200||444|665|1098|24|32
2008|839659|0|11680||258|458|590|18|31
2008|275781|0|28110||428|603|804|19|32
2008|759630|4|29110||99|2|5|0|0
2008|116877|0|11110||1171|935|1495|34|58
2008|503221|0|27200||320|400|775|14|55
2008|205782|0|11560||177|319|455|9|20
2008|132212|0|11290||401|567|745|16|21
2008|701599|77|45750||17|12|29|0|0
2008|949072|77|46880||8|10|18|0|0
2008|573034|77|44790||13|9|30|1|0
2008|904719|77|45770||16|0|26|0|1
2008|987862|77|47930||5|10|23|0|0
2008|372882|77|47750||14|13|48|1|3
2008|270950|77|47930||13|12|21|1|0
2008|431954|71|44730||1|0|0|0|0
2008|976573|71|48270||1|0|0|0|0
2008|883324|71|48880||1|0|0|0|0
2008|360583|70|42730||5|8|0|0|0
2010|580337|5|11680||1|0|0|0|0
2010|993969|5|11680||1|0|0|0|0
2010|566912|5|11680||1|0|0|0|0
2010|553956|5|11680||1|0|0|0|0
2010|620599|5|11680||1|0|0|0|0
2010|772191|5|11680||1|0|0|0|0
2010|936841|5|11680||1|0|0|0|0
2010|909678|5|11680||1|0|0|0|0
2010|475362|5|11680||1|0|0|0|0
2010|580624|5|11680||1|0|0|0|0
2010|397825|5|11680||1|0|0|0|0
2010|197374|5|11680||1|0|0|0|0
2010|952953|5|11680||1|0|0|0|0
2010|676389|5|11680||1|0|0|0|0
2010|931930|5|11680||1|0|0|0|0
2010|647812|5|11680||1|0|0|0|0
2010|367163|5|11680||1|0|0|0|0
2010|775467|5|11680||1|0|0|0|0
2010|420883|5|11650||1|0|0|0|0
2010|548631|5|11650||1|0|0|0|0
2010|601843|5|11650||1|0|0|0|0
2010|551820|5|11650||1|0|0|0|0
2010|758747|5|11650||1|0|0|0|0
2010|190859|5|11650||1|0|0|0|0
2010|415857|5|11650||1|0|0|0|0
2010|609220|5|11650||1|0|0|0|0
2010|927370|5|11650||1|0|0|0|0
2010|421415|5|11710||1|0|0|0|0
2010|877828|5|11710||1|0|0|0|0
2010|194408|5|11710||1|0|0|0|0
2010|149490|5|11710||1|0|0|0|0
2010|713668|5|11710||1|0|0|0|0
2010|458613|5|11710||1|0|0|0|0
2010|470325|5|11710||1|0|0|0|0
2010|254265|5|11710||1|0|0|0|0
2010|136062|5|11710||1|0|0|0|0
2010|716065|5|11710||1|0|0|0|0
2010|344389|5|11710||1|0|0|0|0
2010|887212|5|11710||1|0|0|0|0
2010|331701|5|11140||1|0|0|0|0
2010|303183|5|11140||1|0|0|0|0
2010|961404|5|11140||1|0|0|0|0
2010|467934|5|11140||1|0|0|0|0
2010|926274|5|11560||1|0|0|0|0
2010|748169|5|11560||1|0|0|0|0
2010|997787|5|11560||1|0|0|0|0
2010|335937|5|11560||1|0|0|0|0
2010|651620|5|11560||1|0|0|0|0
2010|638782|5|11560||1|0|0|0|0
2010|361289|5|11560||1|0|0|0|0
2010|610564|5|11560||1|0|0|0|0
2010|545084|5|11560||1|0|0|0|0
2010|160654|5|11560||1|0|0|0|0
2010|720302|5|11560||1|0|0|0|0
2010|525688|5|11560||1|0|0|0|0
2010|248192|5|11560||1|0|0|0|0
2010|954910|5|41135||1|0|0|0|0
2010|388531|5|41135||1|0|0|0|0
2010|830526|5|41135||1|0|0|0|0
2010|113526|5|41135||1|0|0|0|0
2010|748106|5|41135||1|0|0|0|0
2010|345971|5|41135||1|0|0|0|0
2010|423520|5|41135||1|0|0|0|0
2010|763011|5|41135||1|0|0|0|0
2010|594295|5|41135||1|0|0|0|0
2010|536063|5|41135||1|0|0|0|0
2010|119296|5|41135||1|0|0|0|0
2010|155685|5|11620||1|0|0|0|0
2010|920432|5|11620||1|0|0|0|0
2010|637804|5|11620||1|0|0|0|0
2010|687860|5|11620||1|0|0|0|0
2010|523626|5|11620||1|0|0|0|0
2010|404187|5|11620||1|0|0|0|0
2010|764294|5|11620||1|0|0|0|0
2010|776771|5|11620||1|0|0|0|0
2010|735699|5|11620||1|0|0|0|0
2010|955866|5|11620||1|0|0|0|0
2010|993217|5|11620||1|0|0|0|0
2010|460322|5|11620||1|0|0|0|0
2010|217729|5|11740||1|0|0|0|0
2010|925612|5|11740||1|0|0|0|0
2010|431532|5|11740||1|0|0|0|0
2010|783151|5|11740||1|0|0|0|0
2010|853704|5|11740||1|0|0|0|0
2010|437691|5|11740||1|0|0|0|0
2010|708464|5|11740||1|0|0|0|0
2010|295026|5|11740||1|0|0|0|0
2010|440246|5|11740||1|0|0|0|0
2010|150783|5|11350||1|0|0|0|0
2010|926675|5|11350||1|0|0|0|0
2010|784155|5|11350||1|0|0|0|0
2010|365030|5|11350||1|0|0|0|0
2010|701649|5|11350||1|0|0|0|0
2010|437510|5|11350||1|0|0|0|0
2010|458270|5|11350||1|0|0|0|0
2010|490520|5|11350||1|0|0|0|0
2010|400399|5|11350||1|0|0|0|0
2010|363773|5|11350||1|0|0|0|0
2010|163925|5|11350||1|0|0|0|0
2010|988723|5|11350||1|0|0|0|0
2010|796909|5|11350||1|0|0|0|0
2010|149951|5|11350||1|0|0|0|0
2010|163135|5|11350||1|0|0|0|0
2010|382519|5|11350||1|0|0|0|0
2010|750196|5|11350||1|0|0|0|0
2010|261291|5|11350||1|0|0|0|0
2010|267900|5|11350||1|0|0|0|0
2010|292493|5|11350||1|0|0|0|0
2010|692656|5|11110||1|0|0|0|0
2010|823870|5|11110||1|0|0|0|0
2010|668531|5|11110||1|0|0|0|0
2010|735881|5|11110||1|0|0|0|0
2010|875109|5|11110||1|0|0|0|0
2010|128834|5|11110||1|0|0|0|0
2010|698087|5|11110||1|0|0|0|0
2010|253328|5|11500||1|0|0|0|0
2010|666734|5|11500||1|0|0|0|0
2010|986621|5|11500||1|0|0|0|0
2010|384587|5|11500||1|0|0|0|0
2010|633546|5|11500||1|0|0|0|0
2010|103858|5|11500||1|0|0|0|0
2010|780871|5|11500||1|0|0|0|0
2010|201627|5|30170||1|0|0|0|0
2010|542640|5|30170||1|0|0|0|0
2010|516648|5|30170||1|0|0|0|0
2010|928176|5|30170||1|0|0|0|0
2010|205556|5|30170||1|0|0|0|0
2010|798475|5|30170||1|0|0|0|0
2010|632562|5|30170||1|0|0|0|0
2010|562398|5|30170||1|0|0|0|0
2010|478934|5|30170||1|0|0|0|0
2010|948612|5|30170||1|0|0|0|0
2010|338591|5|30170||1|0|0|0|0
2010|645140|5|30170||1|0|0|0|0
2010|211481|5|11470||1|0|0|0|0
2010|333207|5|11470||1|0|0|0|0
2010|557961|5|11470||1|0|0|0|0
2010|153411|5|11470||1|0|0|0|0
2010|508955|5|11470||1|0|0|0|0
2010|551563|5|11470||1|0|0|0|0
2010|700552|5|11470||1|0|0|0|0
2010|540520|5|11470||1|0|0|0|0
2010|818507|5|11470||1|0|0|0|0
2010|604689|5|11470||1|0|0|0|0
2010|481427|5|11440||1|0|0|0|0
2010|350862|5|11440||1|0|0|0|0
2010|249711|5|11440||1|0|0|0|0
2010|451158|5|11440||1|0|0|0|0
2010|491742|5|11440||1|0|0|0|0
2010|359993|5|11440||1|0|0|0|0
2010|748461|5|11440||1|0|0|0|0
2010|571820|5|11590||1|0|0|0|0
2010|191000|5|11590||1|0|0|0|0
2010|778142|5|11590||1|0|0|0|0
2010|395430|5|11590||1|0|0|0|0
2010|381870|5|11590||1|0|0|0|0
2010|630013|5|11590||1|0|0|0|0
2010|200174|5|11590||1|0|0|0|0
2010|934110|5|29170||1|0|0|0|0
2010|255924|5|29170||1|0|0|0|0
2010|308975|5|29170||1|0|0|0|0
2010|710784|5|29170||1|0|0|0|0
2010|537830|5|29170||1|0|0|0|0
2010|676050|5|29170||1|0|0|0|0
2010|379871|5|29170||1|0|0|0|0
2010|666369|5|29170||1|0|0|0|0
2010|605212|5|29170||1|0|0|0|0
2010|352130|5|29170||1|0|0|0|0
2010|387934|5|29170||1|0|0|0|0
2010|624355|5|27290||1|0|0|0|0
2010|794109|5|27290||1|0|0|0|0
2010|608907|5|27290||1|0|0|0|0
2010|712519|5|27290||1|0|0|0|0
2010|360857|5|27290||1|0|0|0|0
2010|531722|5|27290||1|0|0|0|0
2010|135028|5|27290||1|0|0|0|0
2010|761917|5|27290||1|0|0|0|0
2010|993923|5|27290||1|0|0|0|0
2010|365791|5|27290||1|0|0|0|0
2010|671600|5|27290||1|0|0|0|0
2010|503262|5|27290||1|0|0|0|0
2010|669029|5|27290||1|0|0|0|0
2010|429954|5|27290||1|0|0|0|0
2010|670852|5|28237||1|0|0|0|0
2010|391001|5|28237||1|0|0|0|0
2010|174490|5|28237||1|0|0|0|0
2010|497754|5|28237||1|0|0|0|0
2010|938574|5|28237||1|0|0|0|0
2010|189741|5|28237||1|0|0|0|0
2010|980516|5|28237||1|0|0|0|0
2010|112909|5|28237||1|0|0|0|0
2010|565008|5|28237||1|0|0|0|0
2010|875346|5|28237||1|0|0|0|0
2010|414255|5|28237||1|0|0|0|0
2010|368129|5|11290||1|0|0|0|0
2010|746601|5|11290||1|0|0|0|0
2010|768784|5|11290||1|0|0|0|0
2010|578348|5|11290||1|0|0|0|0
2010|225932|5|11290||1|0|0|0|0
2010|901214|5|11290||1|0|0|0|0
2010|732731|5|11290||1|0|0|0|0
2010|643156|5|11290||1|0|0|0|0
2010|151454|5|11290||1|0|0|0|0
2010|360131|5|11290||1|0|0|0|0
2010|960818|5|11290||1|0|0|0|0
2010|235100|5|11290||1|0|0|0|0
2010|858798|5|11530||1|0|0|0|0
2010|884622|5|11530||1|0|0|0|0
2010|839498|5|11530||1|0|0|0|0
2010|260337|5|11530||1|0|0|0|0
2010|423966|5|11530||1|0|0|0|0
2010|579620|5|11530||1|0|0|0|0
2010|494618|5|11530||1|0|0|0|0
2010|133330|5|11530||1|0|0|0|0
2010|768586|5|11530||1|0|0|0|0
2010|504683|5|11530||1|0|0|0|0
2010|612556|5|11530||1|0|0|0|0
2010|410035|5|11530||1|0|0|0|0
2010|435968|5|11530||1|0|0|0|0
2010|258992|5|11530||1|0|0|0|0
2010|455755|5|11530||1|0|0|0|0
2010|527275|5|11530||1|0|0|0|0
2010|667976|5|11530||1|0|0|0|0
2010|368436|5|11530||1|0|0|0|0
2010|988263|5|11530||1|0|0|0|0
2010|310072|5|11530||1|0|0|0|0
2010|107102|5|11530||1|0|0|0|0
2010|697705|5|11530||1|0|0|0|0
2010|989029|5|11530||1|0|0|0|0
2010|253369|5|27260||1|0|0|0|0
2010|633590|5|27260||1|0|0|0|0
2010|271082|5|27260||1|0|0|0|0
2010|305973|5|27260||1|0|0|0|0
2010|624529|5|41195||1|0|0|0|0
2010|532989|5|41195||1|0|0|0|0
2010|303419|5|41195||1|0|0|0|0
2010|238414|5|41195||1|0|0|0|0
2010|447937|5|41195||1|0|0|0|0
2010|476800|5|41195||1|0|0|0|0
2010|698150|5|41195||1|0|0|0|0
2010|296390|5|11215||1|0|0|0|0
2010|796705|5|11215||1|0|0|0|0
2010|821868|5|11215||1|0|0|0|0
2010|658359|5|11215||1|0|0|0|0
2010|449495|5|11215||1|0|0|0|0
2010|903213|5|11215||1|0|0|0|0
2010|455174|5|11215||1|0|0|0|0
2010|795941|5|11215||1|0|0|0|0
2010|821004|5|11215||1|0|0|0|0
2010|419177|5|11215||1|0|0|0|0
2010|684554|5|11215||1|0|0|0|0
2010|990279|5|11260||1|0|0|0|0
2010|956648|5|11260||1|0|0|0|0
2010|352555|5|11260||1|0|0|0|0
2010|192102|5|11260||1|0|0|0|0
2010|549013|5|11260||1|0|0|0|0
2010|843607|5|11260||1|0|0|0|0
2010|501234|5|11260||1|0|0|0|0
2010|564455|5|11260||1|0|0|0|0
2010|945895|5|11260||1|0|0|0|0
2010|477588|5|11260||1|0|0|0|0
2010|677599|5|11380||1|0|0|0|0
2010|679129|5|11230||1|0|0|0|0
2010|487237|5|11230||1|0|0|0|0
2010|515285|5|11230||1|0|0|0|0
2010|323113|5|11230||1|0|0|0|0
2010|240422|5|11230||1|0|0|0|0
2010|484667|5|11230||1|0|0|0|0
2010|765397|5|11380||1|0|0|0|0
2010|377653|5|11230||1|0|0|0|0
2010|937928|5|11230||1|0|0|0|0
2010|204925|5|11230||1|0|0|0|0
2010|501379|5|11230||1|0|0|0|0
2010|122237|5|11230||1|0|0|0|0
2010|212213|5|11230||1|0|0|0|0
2010|869870|5|11380||1|0|0|0|0
2010|836957|5|11380||1|0|0|0|0
2010|107556|5|11380||1|0|0|0|0
2010|183473|5|11380||1|0|0|0|0
2010|450348|5|11380||1|0|0|0|0
2010|500825|5|26230||1|0|0|0|0
2010|307681|5|26230||1|0|0|0|0
2010|129558|5|26230||1|0|0|0|0
2010|125152|5|26230||1|0|0|0|0
2010|798140|5|26230||1|0|0|0|0
2010|552605|5|26230||1|0|0|0|0
2010|199171|5|26230||1|0|0|0|0
2010|178668|5|26230||1|0|0|0|0
2010|126920|5|27230||1|0|0|0|0
2010|258537|5|27230||1|0|0|0|0
2010|610553|5|27230||1|0|0|0|0
2010|225343|5|27230||1|0|0|0|0
2010|768792|5|27230||1|0|0|0|0
2010|212810|5|27230||1|0|0|0|0
2010|261115|5|11410||1|0|0|0|0
2010|841102|5|11410||1|0|0|0|0
2010|417326|5|27230||1|0|0|0|0
2010|413716|5|27230||1|0|0|0|0
2010|598750|5|11410||1|0|0|0|0
2010|502168|5|27230||1|0|0|0|0
2010|812017|5|27230||1|0|0|0|0
2010|321924|5|27230||1|0|0|0|0
2010|142368|5|27230||1|0|0|0|0
2010|536899|5|11410||1|0|0|0|0
2010|838524|5|11410||1|0|0|0|0
2010|887014|5|11410||1|0|0|0|0
2010|845863|5|11410||1|0|0|0|0
2010|375588|5|11410||1|0|0|0|0
2010|894637|5|31140||1|0|0|0|0
2010|721538|5|31140||1|0|0|0|0
2010|498732|5|31140||1|0|0|0|0
2010|917438|5|31140||1|0|0|0|0
2010|764715|5|31140||1|0|0|0|0
2010|446156|5|31140||1|0|0|0|0
2010|651931|5|31140||1|0|0|0|0
2010|638660|5|31140||1|0|0|0|0
2010|345508|5|31140||1|0|0|0|0
2010|905547|5|31140||1|0|0|0|0
2010|602788|5|31140||1|0|0|0|0
2010|567815|5|31140||1|0|0|0|0
2010|379647|5|41173||1|0|0|0|0
2010|252288|5|41173||1|0|0|0|0
2010|156000|5|41173||1|0|0|0|0
2010|344208|5|41173||1|0|0|0|0
2010|119825|5|41173||1|0|0|0|0
2010|159209|5|41150||1|0|0|0|0
2010|296320|5|41150||1|0|0|0|0
2010|891424|5|41150||1|0|0|0|0
2010|297407|5|41150||1|0|0|0|0
2010|864216|5|41150||1|0|0|0|0
2010|498507|5|11200||1|0|0|0|0
2010|942801|5|11200||1|0|0|0|0
2010|581695|5|11200||1|0|0|0|0
2010|465729|5|11200||1|0|0|0|0
2010|749709|5|11200||1|0|0|0|0
2010|528292|5|41360||1|0|0|0|0
2010|496471|5|41360||1|0|0|0|0
2010|898386|5|41360||1|0|0|0|0
2010|190327|5|41360||1|0|0|0|0
2010|115028|5|41360||1|0|0|0|0
2010|503914|5|41360||1|0|0|0|0
2010|723867|5|41360||1|0|0|0|0
2010|589947|5|41360||1|0|0|0|0
2010|508008|5|41360||1|0|0|0|0
2010|117019|5|41360||1|0|0|0|0
2010|617915|5|41360||1|0|0|0|0
2010|102129|5|41360||1|0|0|0|0
2010|348811|5|26350||1|0|0|0|0
2010|630520|5|26350||1|0|0|0|0
2010|845239|5|41360||1|0|0|0|0
2010|899579|5|45111||1|0|0|0|0
2010|474967|5|26350||1|0|0|0|0
2010|204823|5|45111||1|0|0|0|0
2010|706732|5|45111||1|0|0|0|0
2010|341921|5|26350||1|0|0|0|0
2010|931829|5|29140||1|0|0|0|0
2010|285294|5|45111||1|0|0|0|0
2010|861999|5|45111||1|0|0|0|0
2010|382537|5|45111||1|0|0|0|0
2010|911106|5|45111||1|0|0|0|0
2010|733151|5|29140||1|0|0|0|0
2010|867425|5|29140||1|0|0|0|0
2010|925023|5|29140||1|0|0|0|0
2010|355616|5|29140||1|0|0|0|0
2010|435281|5|29140||1|0|0|0|0
2010|735795|5|28200||1|0|0|0|0
2010|933151|5|28200||1|0|0|0|0
2010|404595|5|28200||1|0|0|0|0
2010|840386|5|28200||1|0|0|0|0
2010|546594|5|28200||1|0|0|0|0
2010|908862|5|28200||1|0|0|0|0
2010|602986|5|28200||1|0|0|0|0
2010|679768|5|28200||1|0|0|0|0
2010|614507|5|28170||1|0|0|0|0
2010|224591|5|28170||1|0|0|0|0
2010|556023|5|28170||1|0|0|0|0
2010|453132|5|28170||1|0|0|0|0
2010|446604|5|28170||1|0|0|0|0
2010|687129|5|28170||1|0|0|0|0
2010|239226|5|28170||1|0|0|0|0
2010|426547|5|11305||1|0|0|0|0
2010|759194|5|11305||1|0|0|0|0
2010|132807|5|28170||1|0|0|0|0
2010|783918|5|28170||1|0|0|0|0
2010|697859|5|11305||1|0|0|0|0
2010|950686|5|11305||1|0|0|0|0
2010|420076|5|28170||1|0|0|0|0
2010|549097|5|11305||1|0|0|0|0
2010|293558|5|11305||1|0|0|0|0
2010|316063|5|26260||1|0|0|0|0
2010|236119|5|26260||1|0|0|0|0
2010|641843|5|26260||1|0|0|0|0
2010|466050|5|11170||1|0|0|0|0
2010|902532|5|26260||1|0|0|0|0
2010|138210|5|48250||1|0|0|0|0
2010|131831|5|26260||1|0|0|0|0
2010|215992|5|26260||1|0|0|0|0
2010|103935|5|48250||1|0|0|0|0
2010|932974|5|11320||1|0|0|0|0
2010|836802|5|48250||1|0|0|0|0
2010|555956|5|48250||1|0|0|0|0
2010|802410|5|11320||1|0|0|0|0
2010|430573|5|11320||1|0|0|0|0
2010|616113|5|48250||1|0|0|0|0
2010|315588|5|41590||1|0|0|0|0
2010|642812|5|11320||1|0|0|0|0
2010|286810|5|41590||1|0|0|0|0
2010|339260|5|41590||1|0|0|0|0
2010|467220|5|30140||1|0|0|0|0
2010|375720|5|41590||1|0|0|0|0
2010|403157|5|41590||1|0|0|0|0
2010|639214|5|41590||1|0|0|0|0
2010|672216|5|41590||1|0|0|0|0
2010|195329|5|41590||1|0|0|0|0
2010|978011|5|30140||1|0|0|0|0
2010|595464|5|30140||1|0|0|0|0
2010|725958|5|11545||1|0|0|0|0
2010|923504|5|30140||1|0|0|0|0
2010|923771|5|30140||1|0|0|0|0
2010|948668|5|48170||1|0|0|0|0
2010|603296|5|11545||1|0|0|0|0
2010|817950|5|11545||1|0|0|0|0
2010|636941|5|11545||1|0|0|0|0
2010|976860|5|11545||1|0|0|0|0
2010|441867|5|11545||1|0|0|0|0
2010|369979|5|11545||1|0|0|0|0
2010|193123|5|48170||1|0|0|0|0
2010|348740|5|41115||1|0|0|0|0
2010|738380|5|48170||1|0|0|0|0
2010|408671|5|41115||1|0|0|0|0
2010|855279|5|41115||1|0|0|0|0
2010|152932|5|48170||1|0|0|0|0
2010|632014|5|48170||1|0|0|0|0
2010|983074|5|41115||1|0|0|0|0
2010|905905|5|41210||1|0|0|0|0
2010|371860|5|41115||1|0|0|0|0
2010|601888|5|41115||1|0|0|0|0
2010|713835|5|41210||1|0|0|0|0
2010|458468|5|41210||1|0|0|0|0
2010|699198|5|41115||1|0|0|0|0
2010|598518|5|41115||1|0|0|0|0
2010|786441|5|41115||1|0|0|0|0
2010|985264|5|43113||1|0|0|0|0
2010|335111|5|41210||1|0|0|0|0
2010|481885|5|41210||1|0|0|0|0
2010|322545|5|41210||1|0|0|0|0
2010|419974|5|41210||1|0|0|0|0
2010|967008|5|43113||1|0|0|0|0
2010|676382|5|43113||1|0|0|0|0
2010|972171|5|43113||1|0|0|0|0
2010|971814|5|43113||1|0|0|0|0
2010|171724|5|43113||1|0|0|0|0
2010|218001|5|43113||1|0|0|0|0
2010|902962|5|26380||1|0|0|0|0
2010|491749|5|28245||1|0|0|0|0
2010|193903|5|28245||1|0|0|0|0
2010|111530|5|28245||1|0|0|0|0
2010|734852|5|26380||1|0|0|0|0
2010|789054|5|26380||1|0|0|0|0
2010|783664|5|26380||1|0|0|0|0
2010|774418|5|26380||1|0|0|0|0
2010|299661|5|41220||1|0|0|0|0
2010|351253|5|41220||1|0|0|0|0
2010|867126|5|41220||1|0|0|0|0
2010|909166|5|41220||1|0|0|0|0
2010|589577|5|41220||1|0|0|0|0
2010|584068|5|28245||1|0|0|0|0
2010|908011|5|41220||1|0|0|0|0
2010|140733|5|28245||1|0|0|0|0
2010|865730|5|28245||1|0|0|0|0
2010|414771|5|28245||1|0|0|0|0
2010|813582|5|47190||1|0|0|0|0
2010|899338|5|47190||1|0|0|0|0
2010|323789|5|41220||1|0|0|0|0
2010|904836|5|47190||1|0|0|0|0
2010|738918|5|47190||1|0|0|0|0
2010|429291|5|41273||1|0|0|0|0
2010|643934|5|41273||1|0|0|0|0
2010|960916|5|41273||1|0|0|0|0
2010|950755|5|41273||1|0|0|0|0
2010|235038|5|47190||1|0|0|0|0
2010|519821|5|41273||1|0|0|0|0
2010|499453|5|28260||1|0|0|0|0
2010|813671|5|28260||1|0|0|0|0
2010|299199|5|41273||1|0|0|0|0
2010|690151|5|28260||1|0|0|0|0
2010|753792|5|28260||1|0|0|0|0
2010|898610|5|41390||1|0|0|0|0
2010|457371|5|41390||1|0|0|0|0
2010|619564|5|41390||1|0|0|0|0
2010|808182|5|41390||1|0|0|0|0
2010|801289|5|41390||1|0|0|0|0
2010|278482|5|41390||1|0|0|0|0
2010|244283|5|41390||1|0|0|0|0
2010|633608|5|41390||1|0|0|0|0
2010|669478|5|41390||1|0|0|0|0
2010|607656|5|41281||1|0|0|0|0
2010|843684|5|41281||1|0|0|0|0
2010|273579|5|26410||1|0|0|0|0
2010|268125|5|41281||1|0|0|0|0
2010|545759|5|41281||1|0|0|0|0
2010|494936|5|41281||1|0|0|0|0
2010|627510|5|41281||1|0|0|0|0
2010|451281|5|26410||1|0|0|0|0
2010|588197|5|26410||1|0|0|0|0
2010|284944|5|26410||1|0|0|0|0
2010|534205|5|26410||1|0|0|0|0
2010|667864|5|26410||1|0|0|0|0
2010|201933|5|26410||1|0|0|0|0
2010|608918|5|26410||1|0|0|0|0
2010|336233|5|26410||1|0|0|0|0
2010|136253|5|45140||1|0|0|0|0
2010|785953|5|45140||1|0|0|0|0
2010|720712|5|27140||1|0|0|0|0
2010|251376|5|27140||1|0|0|0|0
2010|753622|5|27140||1|0|0|0|0
2010|106442|5|29200||1|0|0|0|0
2010|297238|5|29200||1|0|0|0|0
2010|734472|5|41133||1|0|0|0|0
2010|755184|5|41133||1|0|0|0|0
2010|889720|5|41133||1|0|0|0|0
2010|327184|5|41111||1|0|0|0|0
2010|330686|5|41133||1|0|0|0|0
2010|232810|5|41133||1|0|0|0|0
2010|784737|5|41131||1|0|0|0|0
2010|138308|5|41131||1|0|0|0|0
2010|436211|5|41131||1|0|0|0|0
2010|574446|5|41131||1|0|0|0|0
2010|250812|5|41131||1|0|0|0|0
2010|702198|5|48110||1|0|0|0|0
2010|836988|5|48110||1|0|0|0|0
2010|502840|5|48110||1|0|0|0|0
2010|478961|5|48110||1|0|0|0|0
2010|625636|5|48110||1|0|0|0|0
2010|878646|5|48110||1|0|0|0|0
2010|122644|5|48110||1|0|0|0|0
2010|178563|5|48110||1|0|0|0|0
2010|421847|5|48110||1|0|0|0|0
2010|491619|5|26470||1|0|0|0|0
2010|755901|5|26470||1|0|0|0|0
2010|780463|5|26470||1|0|0|0|0
2010|895756|5|26470||1|0|0|0|0
2010|957530|5|41171||1|0|0|0|0
2010|644675|5|26470||1|0|0|0|0
2010|870705|5|26290||1|0|0|0|0
2010|218191|5|41171||1|0|0|0|0
2010|313965|5|41171||1|0|0|0|0
2010|797208|5|26290||1|0|0|0|0
2010|180179|5|26290||1|0|0|0|0
2010|597240|5|41171||1|0|0|0|0
2010|172031|5|27110||1|0|0|0|0
2010|377310|5|26290||1|0|0|0|0
2010|692199|5|27110||1|0|0|0|0
2010|491331|5|26290||1|0|0|0|0
2010|320357|5|26290||1|0|0|0|0
2010|953961|5|45113||1|0|0|0|0
2010|403068|5|45113||1|0|0|0|0
2010|536897|5|45113||1|0|0|0|0
2010|793851|5|45113||1|0|0|0|0
2010|845011|5|45113||1|0|0|0|0
2010|259073|5|45113||1|0|0|0|0
2010|410361|5|45113||1|0|0|0|0
2010|515711|5|45113||1|0|0|0|0
2010|379774|5|45113||1|0|0|0|0
2010|954642|5|42130||1|0|0|0|0
2010|987082|5|42130||1|0|0|0|0
2010|118690|5|42130||1|0|0|0|0
2010|725052|5|42130||1|0|0|0|0
2010|491068|5|41113||1|0|0|0|0
2010|223161|5|41410||1|0|0|0|0
2010|629490|5|41410||1|0|0|0|0
2010|925470|5|41410||1|0|0|0|0
2010|738458|5|41113||1|0|0|0|0
2010|108812|5|41410||1|0|0|0|0
2010|925128|5|48160||1|0|0|0|0
2010|194262|5|41410||1|0|0|0|0
2010|215387|5|50110||1|0|0|0|0
2010|384585|5|50110||1|0|0|0|0
2010|136607|5|50110||1|0|0|0|0
2010|600892|5|48160||1|0|0|0|0
2010|285441|5|50110||1|0|0|0|0
2010|871648|5|50110||1|0|0|0|0
2010|703376|5|41465||1|0|0|0|0
2010|130886|5|29155||1|0|0|0|0
2010|820084|5|29155||1|0|0|0|0
2010|116752|5|41465||1|0|0|0|0
2010|678330|5|41465||1|0|0|0|0
2010|230599|5|41465||1|0|0|0|0
2010|772519|5|41465||1|0|0|0|0
2010|958254|5|41463||1|0|0|0|0
2010|928493|5|29155||1|0|0|0|0
2010|608978|5|41463||1|0|0|0|0
2010|223218|5|41463||1|0|0|0|0
2010|680814|5|41271||1|0|0|0|0
2010|492143|5|26320||1|0|0|0|0
2010|300345|5|26320||1|0|0|0|0
2010|215238|5|26320||1|0|0|0|0
2010|209635|5|26320||1|0|0|0|0
2010|123995|5|41463||1|0|0|0|0
2010|425513|5|26320||1|0|0|0|0
2010|837732|5|41271||1|0|0|0|0
2010|903346|5|43111||1|0|0|0|0
2010|782491|5|43111||1|0|0|0|0
2010|566437|5|43111||1|0|0|0|0
2010|128973|5|41271||1|0|0|0|0
2010|740646|5|41271||1|0|0|0|0
2010|662490|5|41271||1|0|0|0|0
2010|334544|5|41271||1|0|0|0|0
2010|352111|5|43111||1|0|0|0|0
2010|524179|5|26500||1|0|0|0|0
2010|328595|5|26500||1|0|0|0|0
2010|114074|5|26500||1|0|0|0|0
2010|888475|5|43111||1|0|0|0|0
2010|607274|5|43111||1|0|0|0|0
2010|671911|5|26500||1|0|0|0|0
2010|785633|5|26500||1|0|0|0|0
2010|489607|5|43111||1|0|0|0|0
2010|688960|5|43111||1|0|0|0|0
2010|955407|5|41117||1|0|0|0|0
2010|629019|5|41117||1|0|0|0|0
2010|679388|5|26500||1|0|0|0|0
2010|982586|5|41117||1|0|0|0|0
2010|248236|5|41117||1|0|0|0|0
2010|632118|5|41117||1|0|0|0|0
2010|321675|5|41117||1|0|0|0|0
2010|733714|5|41117||1|0|0|0|0
2010|667461|5|30200||1|0|0|0|0
2010|674008|5|42110||1|0|0|0|0
